Name;Team;Competition;Nationality;Age;Primary Position;Secondary Position;Minutes Played;finishing;dribbling;passing;creation;defending;pressing;overall;overall_global;overall_league_adjusted
Lago Junior;Mallorca;La Liga 2;Côte d'Ivoire;30;Left Wing;Left Midfielder;1175,6832;38,26392075;28,61073892;44,07588945;12,67013425;25,01839536;49,30658816;53,7163846;52,01318389;39,68256525
Ayoze Pérez;Leicester City;Premier League;Spain;27;Right Wing;Centre Forward;1424,1665;16,44350849;35,28384751;46,33645422;13,01863185;41,24522817;81,04789636;45,98648186;52,0035204;56,67884666
Lennart Thy;Sparta Rotterdam;Eredivisie;Germany;29;Centre Forward;Right Centre Forward;3003,6;36,85128908;26,94011739;35,0529676;20,36469896;23,79484905;27,20624083;47,03688151;51,92774843;39,61738374
Sergio Peña;FC Emmen;Eredivisie;Peru;25;Centre Attacking Midfielder;Left Wing;2944,183;9,952738558;46,21574765;58,21154164;26,42596859;47,95841655;53,66102339;40,64414051;51,87869655;39,57996045
Suso;Sevilla;La Liga;Spain;27;Right Wing;Left Wing;2301,933;15,80115773;44,36709796;71,73734537;31,976676;27,3444006;36,86567717;42,38792202;51,87826107;56,54232601
Ermedin Demirović;Freiburg;1. Bundesliga;Bosnia and Herzegovina;23;Centre Forward;Right Centre Forward;1580,5332;32,79897793;27,8362114;20,60720467;31,81348061;13,50747749;48,59021021;47,29607896;51,86406569;48,04782625
Riccardo Sottil;Cagliari;Serie A;Italy;21;Left Wing;Right Midfielder;1248,2;20,07647682;54,17941756;46,3109691;23,57288144;26,83953755;21,45881586;40,18000862;51,84674797;50,85718178
Gervinho;Parma Calcio 1913;Serie A;Côte d'Ivoire;34;Left Wing;Left Centre Forward;2123,6333;37,4987258;30,66810016;48,88588933;18,29983096;11,31312611;22,97238123;48,24836869;51,8236959;50,83456969
Mathias Lage;Angers;Ligue 1;Portugal;24;Left Wing;Right Wing;1561,5668;37,44485591;30,36954537;37,11512833;8,20401369;43,09677573;47,16438137;52,69049827;51,82057194;50,83150536
Edgar Méndez;Deportivo Alavés;La Liga;Spain;31;Right Midfielder;Right Wing Back;2182,0002;35,45977047;33,64641051;18,39860453;10,61277507;42,81999555;37,0392071;47,36899975;51,7742883;56,42900566
Papa Ndiaga Yade;Metz;Ligue 1;Senegal;21;Left Wing;Left Midfielder;1079,05;28,25901308;37,66909284;33,25963406;28,7111046;36,9067808;29,24507333;44,36936496;51,76930236;50,78121432
David McGoldrick;Sheffield United;Premier League;Republic of Ireland;33;Left Centre Forward;Right Centre Forward;2574,734;29,7947849;35,11500939;49,62084903;8,008290091;30,34794704;32,18034327;45,21971433;51,74083532;56,39254513
Timo Werner;Chelsea;Premier League;Germany;25;Centre Forward;Left Wing;2762,5334;20,30111203;23,45730139;46,30369575;35,89013345;26,88074231;49,69148188;41,3944044;51,68894538;56,33599007
Lior Refaelov;Antwerp;Jupiler Pro League;Israel;35;Left Wing;Left Attacking Midfielder;2698,384;23,14094784;35,82387183;51,32856455;21,73753394;27,95557058;35,95387119;42,46126781;51,64054889;39,39826978
Gonçalo Guedes;Valencia;La Liga;Portugal;24;Left Midfielder;Left Centre Forward;2414,8167;24,82789717;45,61373952;44,51620741;24,39591319;28,78503002;28,32918642;43,62353204;51,60725738;56,246958
Danel Sinani;Waasland-Beveren;Jupiler Pro League;Luxembourg;24;Right Midfielder;Left Centre Forward;1182,7;24,96077016;30,78490352;46,63684462;16,80384369;47,27984475;45,77411564;45,02541297;51,53891402;39,3207292
Junior Messias;Crotone;Serie A;Brazil;30;Right Centre Midfielder;Right Centre Forward;3393,8828;24,81350129;46,61316305;40,15792724;12,03600351;41,82920819;37,9908632;44,80413487;51,53718272;50,553525
Pelle Clement;PEC Zwolle;Eredivisie;Netherlands;25;Left Centre Midfielder;Centre Forward;1371,9332;35,04111569;28,88567033;52,73429919;8,122612156;40,34918563;45,76131408;52,06681249;51,53013976;39,31403504
Fraizer Campbell;Huddersfield Town;Championship;England;33;Centre Forward;Right Centre Forward;3208,1167;31,61376264;26,6917376;28,25770185;9,970795078;43,20960425;55,83325893;48,19060118;51,50336108;47,71366285
Fabio Quagliarella;Sampdoria;Serie A;Italy;38;Left Centre Forward;Right Centre Forward;2300,6494;40,01553548;27,2233986;28,15158352;10,77794792;6,345238838;35,71578074;48,40231956;51,48063524;50,49805681
Michael Smith;Rotherham United;Championship;England;29;Right Centre Forward;Centre Forward;3359,3665;29,4474988;27,30468702;29,6954148;22,68724229;20,65568175;31,16108804;41,43452844;51,46432687;47,67750084
João Pedro;Watford;Championship;Brazil;19;Centre Forward;Left Centre Forward;2930,0164;26,86242842;34,05124351;36,99900839;11,07789749;31,90531436;55,08146842;46,36380443;51,44610922;47,66062367
Sheyi Ojo;Cardiff City;Championship;England;23;Right Wing;Left Midfielder;2541,183;33,05934187;31,6723408;35,25655814;16,31892338;42,4850279;37,40707018;47,96782173;51,43374582;47,64916999
Crysan da Cruz Queiroz Barcelos;Santa Clara;Primeira Liga;Brazil;24;Centre Forward;Left Centre Forward;1338,6001;17,56320142;46,91873123;34,6952789;23,66899128;35,20912728;49,09690777;41,6279277;51,41237597;50,43110037
Neal Maupay;Brighton & Hove Albion;Premier League;France;24;Centre Forward;Right Centre Forward;2672,5999;19,56302182;31,23577383;40,37638588;21,65115102;23,79807917;48,52025227;39,65610484;51,39452841;56,01510383
Jakob Jantscher;Sturm Graz;Bundesliga;Austria;32;Left Centre Forward;Right Centre Forward;2567,6836;26,78189536;20,24111087;40,42061839;30,64357862;26,73868793;36,32020762;41,62716219;51,34392675;33,57597173
Stoichkov;Sabadell;La Liga 2;Spain;27;Right Centre Forward;Centre Attacking Midfielder;2949,8833;39,35619926;28,91153925;29,28976511;11,1308006;23,8049445;38,34041566;50,07416196;51,32450881;39,15715243
Lukas Nmecha;RSC Anderlecht;Jupiler Pro League;England;22;Centre Forward;Left Centre Forward;3305,5334;26,00105329;41,16671879;37,10909414;25,51984147;22,01421659;32,80809445;43,31149524;51,3161358;39,15076439
Nathanaël Mbuku;Stade de Reims;Ligue 1;France;19;Right Midfielder;Left Midfielder;2286;25,06513803;43,2753682;39,40276972;15,72238046;38,45952862;36,64529713;44,10735371;51,29451016;50,31548419
Moi Gómez;Villarreal;La Liga;Spain;26;Left Midfielder;Left Wing;2713,2;28,30763817;35,3403341;55,29083129;14,26458808;31,617639;45,79879606;48,53187981;51,27629325;55,88623885
André Ayew;Swansea City;Championship;Ghana;31;Right Centre Forward;Right Wing;4224,4995;32,09014438;38,84545066;37,56214352;14,7311734;11,37343927;32,92187212;45,91702354;51,25302212;47,48174422
Jeff Reine-Adélaïde;OGC Nice;Ligue 1;France;23;Left Wing;Right Centre Midfielder;1125,5166;15,75992765;53,52820863;54,44789898;30,47665345;29,03398889;31,63734966;40,77823967;51,20343651;50,2261488
Adil Aouchiche;Saint-Étienne;Ligue 1;France;18;Left Midfielder;Centre Attacking Midfielder;1831,8671;17,74225324;35,12179145;37,27019222;30,00740769;37,85890771;54,70445496;41,71927068;51,05983845;50,08529151
Gonzalo Castro;VfB Stuttgart;1. Bundesliga;Germany;33;Left Centre Midfielder;Left Wing;1791,1168;31,60047888;32,79610246;48,71259345;10,19461514;27,36158249;38,27054633;47,41335409;51,04652831;47,29044456
Jed Wallace;Millwall;Championship;England;27;Right Wing;Right Centre Forward;4049,2;25,56124948;35,43803143;42,16632486;24,44637573;33,74321403;34,04598059;43,3261844;51,04597056;47,28992784
Ched Evans;Preston North End;Championship;Wales;32;Centre Forward;Left Centre Forward;1744,9336;33,50652092;28,3627693;35,03287457;15,95778286;27,18251029;30,29031502;45,07675724;50,99383947;47,24163264
Damien Da Silva;Rennes;Ligue 1;France;33;Right Centre Back;Right Centre Forward;2821,6501;39,10517514;36,10845994;40,48510444;3,65968191;55,48917359;21,41518001;50,37611264;50,9580979;49,98549282
Bobby Reid;Fulham;Premier League;England;28;Right Wing Back;Right Wing;2515,0835;34,79637593;27,34961294;39,76723513;9,149636836;39,44732679;41,59744445;48,9873826;50,93964212;55,51932143
Florian Sotoca;Lens;Ligue 1;France;30;Right Centre Forward;Left Centre Forward;2568,0662;23,12577882;30,35526391;39,86010605;22,91767345;28,68588597;37,8559309;40,37251052;50,92734152;49,95532346
Robert Glatzel;Cardiff City;Championship;Germany;27;Left Centre Forward;Centre Forward;1017,85;36,0166196;37,29450159;32,00856185;3,101198439;16,29813065;41,03670603;48,77451594;50,92500956;47,17786734
Ager Aketxe;Almería;La Liga 2;Spain;27;Centre Attacking Midfielder;Right Wing;1551,8833;19,38070411;42,15125981;63,90202233;10,54730658;42,64771196;56,03993331;46,50379979;50,89834583;38,83201871
Pedro Henrique;SC Farense;Primeira Liga;Brazil;24;Centre Forward;Right Centre Forward;1528,65;28,2870685;32,26037236;22,53644978;5,789169674;34,69130817;32,33291656;39,89663232;50,89638413;49,92495694
Moussa Diaby;Bayer Leverkusen;1. Bundesliga;France;21;Left Wing;Right Wing;2508,1836;19,74277832;31,00405294;46,09772305;42,83998218;21,37147179;41,63630702;41,1616425;50,8922944;47,14755942
Junior Stanislas;AFC Bournemouth;Championship;England;31;Right Wing;Left Wing;2586,6003;26,33418507;32,63455202;54,10117074;13,913293;33,8729238;28,47016421;42,61043554;50,88641502;47,14211265
Jan Thielmann;FC Köln;1. Bundesliga;Germany;19;Right Wing;Right Centre Forward;1107,6001;41,5903216;24,76245766;33,86237155;9,641080339;34,02898748;35,83426225;51,52800243;50,87245739;47,12918204
Eliano Reijnders;PEC Zwolle;Eredivisie;Netherlands;20;Right Centre Midfielder;Right Wing;1762,65;30,7354839;25,46524656;36,15522019;14,52945573;36,17859311;61,11038804;49,47987673;50,84242933;38,78935817
Carlos Jr;Santa Clara;Primeira Liga;Brazil;25;Right Wing;Left Wing;2826,3828;33,294599;33,29691691;28,09346928;11,11850718;34,66356211;36,60094529;46,31765883;50,83099249;49,86081339
Gerard Valentín;Lugo;La Liga 2;Spain;27;Right Wing;Right Midfielder;1829,8667;28,27984159;53,77717744;17,16346291;20,18917233;45,08370529;20,5335601;43,30640271;50,82357514;38,77497369
Andre Gray;Watford;Championship;England;29;Centre Forward;Right Centre Forward;1385,5833;35,14312127;19,47471521;25,10736506;4,957174766;5,288926763;32,36860042;41,10525555;50,77025158;47,0344967
Randy Nteka;Fuenlabrada;La Liga 2;France;23;Centre Attacking Midfielder;Left Centre Forward;3240,9832;22,554674;44,84639275;27,83333792;17,39993857;25,24269344;34,7547033;39,85428111;50,72315647;38,69836099
Erik Jirka;Mirandés;La Liga 2;Slovakia;23;Right Wing;Left Wing;1858,95;42,84310361;19,64358688;31,31873549;7,368979983;38,68926256;52,24168796;54,70480966;50,71113022;38,68918577
Freddie Ladapo;Rotherham United;Championship;England;28;Centre Forward;Right Centre Forward;2295,4663;39,10837303;27,68481459;27,05125837;8,596129625;27,33584273;24,51754628;46,29006405;50,67893071;46,94989536
Michael Olise;Reading;Championship;England;19;Centre Attacking Midfielder;Right Wing;3438,883;17,9793821;41,83380715;51,72663126;23,39652455;37,16343072;49,79829802;43,40738058;50,60990704;46,88595056
Adri Embarba;Espanyol;La Liga 2;Spain;29;Right Midfielder;Right Wing;3095,8333;22,20677951;36,41375565;35,47998488;25,3796792;44,20505762;58,50669424;46,00869527;50,52261174;38,54535884
Ross Barkley;Aston Villa;Premier League;England;27;Centre Attacking Midfielder;Left Midfielder;1629,2501;20,38398468;41,14670397;56,76913623;28,48362687;22,68240353;36,92412225;42,71142842;50,51732432;55,05903556
Pape Habib Guèye;Kortrijk;Jupiler Pro League;Senegal;21;Right Centre Forward;Centre Forward;1872,05;29,37793108;29,42931471;34,55329644;25,11167035;27,90313721;42,02298861;45,52282308;50,51385101;38,53867499
Joseph Efford;Waasland-Beveren;Jupiler Pro League;USA;24;Right Centre Forward;Centre Forward;1277,5499;31,03959689;33,11593529;32,77940022;31,01978911;26,30503242;34,70338383;46,33107617;50,43190173;38,47615319
Aitor Ruibal;Real Betis;La Liga;Spain;25;Right Wing;Left Wing;1676,3333;14,80282941;34,72985317;47,69852922;23,15548617;50,36566946;54,95470059;40,78492596;50,42322169;54,95647273
Gyrano Kerk;FC Utrecht;Eredivisie;Netherlands;25;Right Wing;Centre Forward;3305,2002;22,74312253;43,2700731;29,02989223;32,25100937;30,27089851;39,38999364;42,75170947;50,40523433;38,45580776
Arbër Zeneli;Stade de Reims;Ligue 1;Kosovo;26;Left Midfielder;Left Wing;1361,2499;34,39378791;41,96329433;35,4594545;15,02037326;30,16492508;27,80719878;48,21322827;50,34973042;49,38873686
Emanuel Vignato;Bologna;Serie A;Italy;20;Left Wing;Centre Attacking Midfielder;1303,8667;10,69934176;33,65415512;54,82083519;35,05882071;30,90040522;57,75525194;38,92682218;50,34358169;49,38270549
Callum Paterson;Sheffield Wednesday;Championship;Scotland;26;Right Centre Forward;Centre Forward;3162,8171;40,76811454;27,21353005;15,867452;9,70865048;31,40534258;37,64770184;49,22960469;50,32986456;46,62651405
Riccardo Orsolini;Bologna;Serie A;Italy;24;Right Wing;Right Midfielder;1858,1833;20,34844461;40,78075141;35,32194891;13,03699715;42,45816782;43,47596881;40,73724616;50,29565151;49,33569012
Pierrick Capelle;Angers;Ligue 1;France;34;Left Back;Right Wing;2188,6833;24,42240849;26,88509358;45,3312384;9,277015769;53,01069678;48,54137195;43,75605869;50,25519754;49,29600827
Kenji Gorré;Nacional;Primeira Liga;Curaçao;26;Left Midfielder;Left Wing;1634,6165;27,14325692;34,2896312;38,38817405;15,89461473;51,27753758;47,87167644;46,99340879;50,25078263;49,29167763
Shon Zalman Weissman;Real Valladolid;La Liga;Israel;25;Centre Forward;Right Centre Forward;2238,7;38,54995496;22,39865815;29,52758489;12,67265215;28,2741277;40,99632038;49,13045713;50,23905555;54,7557493
Josh Windass;Sheffield Wednesday;Championship;England;27;Left Centre Forward;Centre Forward;3108,9495;26,33632301;29,22843523;39,82160397;15,50038533;25,3997559;36,19209907;41,31610322;50,2059176;46,5116873
Aylton Boa Morte;Portimonense;Primeira Liga;São Tomé e Príncipe;27;Right Wing;Left Wing;2727,1833;31,25506023;37,54346818;29,77602879;15,59858528;47,07445165;45,10431554;48,89722313;50,17924735;49,2215077
Giovanni Di Lorenzo;Napoli;Serie A;Italy;27;Right Back;Right Wing;3451,083;21,94895617;27,74548817;62,71763792;21,86018419;60,29498515;41,65082383;44,60800617;50,1687;49,21116166
Édgar Yoel Bárcenas;Girona;La Liga 2;Panama;27;Right Midfielder;Left Wing;2552,2498;24,67060229;34,04562499;36,35207719;21,33502184;41,61298665;45,00373197;44,07632374;50,16387959;38,2716703
Lucas Ocampos;Sevilla;La Liga;Argentina;26;Left Wing;Right Wing;2750,5664;4,062937946;46,57724262;48,63787483;21,33617976;46,75792294;59,21632723;35,34834665;50,16077173;54,67042745
Rony Lopes;OGC Nice;Ligue 1;Portugal;25;Right Wing;Right Midfielder;1864,1;18,68020613;34,01826554;46,26311763;19,62260457;39,11051007;53,49072066;42,12388311;50,13108053;49,1742602
Manu Trigueros;Villarreal;La Liga;Spain;29;Right Centre Midfielder;Right Midfielder;2662,0337;7,741316642;35,6783558;61,18769584;31,04070925;37,63654565;70,35952888;40,55133137;50,09960487;54,60376144
Leandro Trossard;Brighton & Hove Albion;Premier League;Belgium;26;Left Wing;Right Wing;2765,817;21,81099923;33,60729311;51,56252744;22,26987716;28,50366204;42,15448792;42,40558546;50,07685665;54,57896807
Alberto Perea;Cádiz;La Liga;Spain;30;Left Midfielder;Left Centre Midfielder;1679,25;16,89068679;56,66928399;37,30869709;21,65832176;41,63986316;23,08252633;38,04038263;50,02274819;54,51999504
Habib Diallo;Strasbourg;Ligue 1;Senegal;25;Left Centre Forward;Right Centre Forward;2435,5334;38,4293101;22,04366255;31,12692099;21,29493579;25,56573649;23,96195547;46,26082678;50,02113986;49,0664179
Borja Sánchez;Real Oviedo;La Liga 2;Spain;25;Left Midfielder;Left Wing;2595,15;22,63360809;39,54151718;45,53969978;9,132182568;45,03849149;52,33517264;45,3004793;50,01855408;38,1607967
Mehdi Zerkane;Bordeaux;Ligue 1;France;21;Right Midfielder;Right Wing;1240,1334;15,57991429;38,65102196;49,02250256;13,82026646;36,77691376;63,05332869;42,28420276;50,00918312;49,05468937
Álex Aizpuru;Ponferradina;La Liga 2;Spain;27;Centre Attacking Midfielder;Right Centre Forward;1646,4666;38,49325134;32,71489798;23,4001198;7,030087316;13,72572622;40,45101768;48,78170203;49,98951386;38,13864097
Jelle Vossen;Zulte-Waregem;Jupiler Pro League;Belgium;32;Centre Forward;Left Centre Forward;2048,3835;27,82542515;31,13017156;33,38490333;18,32133642;30,75544758;44,51588502;44,47186485;49,97388494;38,12671715
Hugo Fraile;Alcorcón;La Liga 2;Spain;34;Right Wing;Right Midfielder;2205,1333;39,51227636;33,57681341;35,04645706;7,714788794;30,28582996;33,28693425;50,87756125;49,95826651;38,11480134
Antonio Sánchez;Mallorca;La Liga 2;Spain;24;Right Wing;Right Midfielder;2152,6165;31,28649161;22,99677596;41,45490025;12,85292001;41,78904095;62,95246188;50,67421925;49,90063209;38,07083014
Sada Thioub;Angers;Ligue 1;France;25;Right Wing;Left Wing;1346,1002;10,64309272;41,73834082;54,8439806;25,72698919;35,67672408;51,87274158;38,58699063;49,87052405;48,9186768
Steve Mounié;Stade Brestois;Ligue 1;Benin;26;Centre Forward;Right Centre Forward;2816,0168;27,45443168;26,3904234;25,69329627;14,62015939;20,71408393;49,76717213;42,27779773;49,80736921;48,85672736
Kanya Fujimoto;Gil Vicente;Primeira Liga;Japan;21;Right Wing;Left Wing;1057,9834;20,9069001;31,70024552;36,2633573;35,1653703;43,14312162;38,51803815;40,78015404;49,75347116;48,80385803
Lourency;Gil Vicente;Primeira Liga;Brazil;25;Left Wing;Right Wing;2433,633;29,14286984;36,13621874;36,46851711;16,68031446;41,74891361;43,03927261;47,15705877;49,72808332;48,77895475
Lewis Grabban;Nottingham Forest;Championship;England;33;Centre Forward;Left Centre Forward;2039,8501;21,92407577;30,87981814;36,74181861;16,22395861;14,43992371;32,05461518;36,2515413;49,72762061;46,06858416
Scott Hogan;Birmingham City;Championship;Republic of Ireland;29;Centre Forward;Left Centre Forward;2225,1833;37,75200953;24,66844771;27,00048268;9,82457944;17,41461793;34,25603687;46,19485391;49,69879782;46,04188219
Sébastien Haller;West Ham United;Premier League;France;26;Centre Forward;Left Centre Forward;1013,5;31,31993448;30,6574497;30,41307615;19,80839388;24,83633895;31,21477431;43,67385636;49,69064591;54,15803543
Saïd Benrahma;West Ham United;Premier League;Algeria;25;Left Wing;Centre Attacking Midfielder;1505,7167;7,394865235;42,48630226;50,64328948;46,94445915;40,58338305;36,89040229;34,97170767;49,66663975;54,13187101
Patrick Joosten;FC Groningen;Eredivisie;Netherlands;25;Left Wing;Left Centre Forward;1208,4166;32,43100746;32,81050994;41,36076222;21,9729747;21,54488904;41,63231342;48,73270248;49,6162409;37,85385877
Sone Aluko;Reading;Championship;Nigeria;32;Right Wing;Left Wing;1128,0499;24,58357465;40,8197766;41,27709464;8,536312752;26,31058922;54,00170727;45,67451323;49,61610126;45,96527057
Amara Baby;AS Eupen;Jupiler Pro League;Senegal;32;Left Wing;Left Centre Forward;1261,7834;18,27432069;29,82429242;34,7560933;30,81744887;38,03865705;57,11338283;41,32476127;49,54771151;37,80157545
Irvin Cardona;Stade Brestois;Ligue 1;France;23;Left Centre Forward;Right Centre Forward;2154,7334;37,6892865;17,87484781;30,82476145;13,54948088;21,70215003;41,04250497;47,37448106;49,51393839;48,56889706
Richarlison;Everton;Premier League;Brazil;24;Left Centre Forward;Left Wing;3038,5671;19,48445102;40,23170067;33,10199468;16,91391841;37,25486934;36,18896583;38,16490785;49,44146589;53,88645312
Mikel Oyarzabal;Real Sociedad;La Liga;Spain;24;Left Wing;Left Midfielder;2492,2837;22,24797508;29,39493601;41,83916961;24,65724503;29,10236118;46,4075515;41,79772518;49,42577656;53,86935325
Žan Rogelj;Swarovski Tirol;Bundesliga;Slovenia;21;Right Midfielder;Right Back;2252,9165;35,60990995;22,19329627;28,9024673;31,07744294;34,61648382;36,44503899;48,07248346;49,40888574;32,31056633
Jamie Vardy;Leicester City;Premier League;England;34;Centre Forward;Left Centre Forward;3025,583;24,93106765;28,00671702;25,88633497;26,44081992;26,59739821;28,85347983;37,76882856;49,37408094;53,81300998
Yanis Rahmani;Málaga;La Liga 2;France;26;Left Midfielder;Left Wing;3093,7837;21,09228608;42,06342943;29,95977599;15,77232129;39,6787824;45,27285716;41,39133482;49,33978709;37,64294308
Hwang Ui-jo;Bordeaux;Ligue 1;South Korea;28;Centre Forward;Left Midfielder;2605,2;32,7343107;24,39419247;35,59623056;12,99272097;16,39734203;36,59417921;44,08127939;49,32008677;48,37874537
Renato Sanches;Lille;Ligue 1;Portugal;23;Left Defensive Midfielder;Right Midfielder;1341,3165;11,50683166;46,47424149;61,81345844;16,29430678;33,8923323;49,10010235;39,45477524;49,29623374;48,35534761
José Arnáiz;Leganés;La Liga 2;Spain;26;Left Midfielder;Left Wing;2291,2;25,76401033;44,49155898;36,87165724;12,77939345;22,03647677;40,78151861;44,12888667;49,24534834;37,57089267
Alfredo Ortuño;Albacete;La Liga 2;Spain;30;Right Centre Forward;Left Centre Forward;2559,0168;26,55078983;30,585685;23,27323922;16,75851906;23,42669087;41,60407543;40,75039264;49,23249941;37,56108979
Nathan Redmond;Southampton;Premier League;England;27;Left Midfielder;Left Centre Forward;1896,0167;11,52900114;34,45027826;49,34597377;27,94650782;43,69730612;55,35743098;38,53629027;49,2148042;53,63941363
Ovie Ejaria;Reading;Championship;England;23;Left Wing;Centre Attacking Midfielder;3332,65;16,4251686;49,25260526;52,73312184;28,12274938;39,6458928;37,8071765;41,92816866;49,19175031;45,57214403
Marcus Tavernier;Middlesbrough;Championship;England;22;Right Wing;Centre Attacking Midfielder;2342,8164;14,99343835;40,66116987;46,80143593;13,89307894;54,11541569;45,11544183;39,16126342;49,17559498;45,55717744
Álex Bermejo;Tenerife;La Liga 2;Spain;22;Left Midfielder;Left Centre Forward;1188,4165;28,52337796;31,83677928;31,52360646;11,58362286;31,7809168;51,34559727;45,73510905;49,16927129;37,51285099
Josh Sargent;Werder Bremen;1. Bundesliga;USA;21;Centre Forward;Right Centre Forward;2618,9668;26,68664243;32,57837357;30,47992979;23,19054544;29,9035638;42,00099097;43,41343635;49,10668652;45,49333937
Cristo González;Mirandés;La Liga 2;Spain;23;Centre Forward;Left Centre Forward;1585,9167;17,09590768;38,81597793;38,58429421;14,64333183;16,86440446;52,60197906;38,72757409;49,10364361;37,46278147
Simone Zaza;Torino;Serie A;Italy;29;Right Centre Forward;Left Centre Forward;1621,35;29,51560573;24,74271863;33,07060724;14,37430671;17,00310915;39,29073712;42,03293528;49,07575859;48,13908053
Ademola Lookman;Fulham;Premier League;England;23;Left Wing;Left Midfielder;2913,0166;15,1973434;45,72401791;48,41694995;18,78831132;27,95195703;46,52139626;39,79016479;49,05931676;53,46994724
Andrés Martín;Rayo Vallecano;La Liga 2;Spain;21;Right Wing;Centre Attacking Midfielder;2005,2499;30,10119557;29,53504023;24,56278251;21,63134362;26,24053489;49,95089485;46,02235306;49,0563802;37,42672267
Matheus Pereira;West Bromwich Albion;Premier League;Brazil;25;Centre Attacking Midfielder;Right Midfielder;2749,0332;29,32499581;32,6331162;40,77873117;21,90579395;30,92403939;24,71654955;43,08276889;49,04741831;53,45697906
Joselu;Deportivo Alavés;La Liga;Spain;31;Right Centre Forward;Left Centre Forward;3203,9998;27,08492694;29,66801989;26,32164351;15,05498242;29,03261415;32,29747919;39,54655739;49,04727563;53,45682356
Lucas Boyé;Elche;La Liga;Argentina;25;Centre Forward;Left Centre Forward;2842,5;30,80945841;37,72904116;35,68398006;5,916061689;29,84307241;50,55381706;48,4228061;49,01344276;53,41994897
Ondrej Duda;FC Köln;1. Bundesliga;Slovakia;26;Right Centre Midfielder;Centre Forward;2654,617;20,92144807;44,00159233;42,47109575;13,84725409;38,90314437;40,26438955;41,98396232;49,00922892;45,40305286
Ivan Perišić;Inter Milan;Serie A;Croatia;32;Left Wing Back;Left Centre Forward;1892,6328;28,29286348;14,53184978;42,42024002;38,11759618;42,03078124;36,81056344;43,77120728;48,92957873;47,99569071
Sascha Horvath;Hartberg;Bundesliga;Austria;24;Left Wing;Right Wing;1776,9166;20,47830547;37,46179428;44,28337293;17,56077575;45,12680049;42,85791938;41,86228205;48,91134213;31,98520145
Jonathan Bamba;Lille;Ligue 1;France;25;Left Midfielder;Left Attacking Midfielder;3151,5334;24,87095103;34,12028539;56,59459681;21,19297012;27,92143326;45,8438907;46,25182133;48,90130442;47,96795605
Bruno Duarte;Vitória Guimarães;Primeira Liga;Brazil;25;Centre Forward;Left Centre Forward;1090,3165;29,9065208;27,40257138;29,60013442;3,198605285;20,80045027;50,15760918;43,8093729;48,8961035;47,9628544
Ismail Azzaoui;Heracles Almelo;Eredivisie;Belgium;23;Left Wing;Right Wing;1121,2002;22,66392479;44,55098717;33,27256708;14,26706831;48,49878967;51,81985687;45,3951236;48,86441892;37,28026911
Elady Zorrilla;FC Cartagena;La Liga 2;Spain;30;Left Midfielder;Left Centre Forward;2933,6167;26,27054206;40,30264653;28,90287711;8,744431241;35,9400652;39,46308995;42,74867499;48,86020148;37,27705148
Galeno;Sporting Braga;Primeira Liga;Brazil;23;Left Wing Back;Left Midfielder;2601,1665;7,230336554;43,94616831;54,60668664;31,05978607;42,82164854;45,09580486;35,86583678;48,83589088;47,90379102
Stéphane Bahoken;Angers;Ligue 1;Cameroon;29;Centre Forward;Right Centre Forward;1712,1501;29,45767097;28,25866458;29,19187028;13,24395138;41,39496549;36,87128745;43,07952394;48,83229355;47,90026235
Bertrand Traoré;Aston Villa;Premier League;Burkina Faso;25;Right Wing;Right Midfielder;2457,6167;28,52596266;36,17090123;36,81524905;16,62212677;29,47663127;38,69254517;45,01168992;48,83184732;53,22202738
Anderson Oliveira;Portimonense;Primeira Liga;Brazil;22;Left Wing;Right Wing;1572,8;12,90634148;45,95450512;47,71878505;18,72824105;32,40314018;60,17930148;41,14473166;48,82334235;47,891482
Bright Samuel;Queens Park Rangers;Championship;England;23;Right Wing;Left Wing;1826,7334;20,41280607;43,35018233;49,45470654;16,24100345;34,76368644;27,24873448;39,56534277;48,73651874;45,15040912
Paulinho;Sporting Braga;Primeira Liga;Portugal;28;Centre Forward;Right Centre Forward;1127,7666;16,45198019;28,93331173;33,10486263;43,76532751;22,04437862;39,57181861;36,09083895;48,73504133;47,80486632
Moussa Marega;FC Porto;Primeira Liga;Mali;30;Right Centre Forward;Left Centre Forward;2175,2998;33,88237439;24,22780464;24,26304333;14,56250199;26,70773578;42,5303212;45,54505812;48,72258089;47,79264371
Paulinho;Boavista;Primeira Liga;Brazil;24;Right Centre Midfielder;Right Wing;2775,7998;17,50958665;47,17916854;43,08531681;13,7959187;56,10030903;43,68803304;41,82412152;48,69821688;47,76874472
Guido Carrillo;Elche;La Liga;Argentina;30;Right Centre Forward;Centre Forward;1073,7833;30,00011374;21,61537542;35,83057833;19,30567942;28,51166447;35,80033298;42,63106086;48,68764163;53,06485701
Shamar Nicholson;Sporting Charleroi;Jupiler Pro League;Jamaica;24;Centre Forward;Left Centre Forward;2366,5166;35,71315774;21,58541591;25,8271854;9,300405202;31,33642536;35,8533485;44,93658257;48,68726996;37,14511635
